#Strain	Work Hardening Rate
0.01	757.3819187999999
0.015	753.4949387999999
0.02	740.6409998666668
0.03	727.6122143
0.04	710.3716686
0.05	693.2065877
0.06	676.2202892999996
0.07	659.2984076499997
0.08	642.46226505
0.09000000000000001	625.6990275999999
0.1	609.0957844500003
0.11	592.6209981000005
0.12000000000000001	576.0730355500001
0.13	559.6268547500009
0.13999999999999999	543.3438083500004
0.15	527.4207339999992
0.16	511.7125920000002
0.16999999999999998	495.77831499999996
0.18	479.9301366999994
0.19	464.54825925000046
0.19999999999999998	449.19454820000004
0.21	433.84072539999926
0.22	418.6198202500011
0.22999999999999998	403.5530215000011
0.24	388.87856949999923
0.25	373.976150599999
0.26	359.1826038499999
0.27	344.73140334999897
0.28	330.2707288999994
0.29000000000000004	315.921822950001
0.30000000000000004	301.730586300001
0.31	287.3376399500009
0.32	272.9646921999984
0.33	258.9214775
0.34	244.9602271000001
0.35000000000000003	230.610528449999
0.36000000000000004	216.36820770000023
0.37000000000000005	202.47894965000094
0.38	188.20546675000037
0.39	173.6131061999997
0.4	157.91610560000024
0.41000000000000003	143.65714579999877
0.42000000000000004	129.00608314999988
0.43000000000000005	112.89417670000027
0.44	97.60794479999949
0.45	80.82588275000113
0.46	60.68349040000095
0.47000000000000003	18.329336050000204
0.48000000000000004	-95.51840615000052
0.49000000000000005	-258.1113775000011
0.5	-345.2917419999998
0.51	-352.64824189999865
