Component: ideal_strength
Strain, Stress, Mean Volume, Mean Energy, Mean External Pressure 
0.0, 0.0, 0.0, 0.0 0.0 
0.01, 2.9685993765000003, 335.26541259, -285.62445256999996, 6.553333333333334
0.02, 5.913244178, 335.26541259, -285.54446808666665, 6.483333333333334
0.03, 8.869733947, 335.26541259, -285.38940728, 6.266666666666666
0.04, 11.8270798875, 335.26541259, -285.1727663433333, 5.963333333333334
0.05, 14.787460099499999, 335.26541259, -284.89403481666665, 5.586666666666666
0.060000000000000005, 17.749789250499997, 335.26541259, -284.5529569066667, 5.1033333333333335
0.06999999999999999, 20.714379888500005, 335.26541259, -284.15032894, 4.53
0.08, 23.681413541, 335.26541259, -283.68391941666664, 3.8333333333333335
0.09, 26.659550724500004, 335.26541259, -283.15986567666664, 2.8866666666666667
0.09999999999999999, 29.634355088000003, 335.26541259, -282.57126629, 1.92
0.11, 32.616003467000006, 335.26541259, -281.91944732, 0.8033333333333333
0.12, 35.600620224500005, 335.26541259, -281.20572423, -0.4466666666666667
0.13, 38.58934112, 335.26541259, -280.4299134333333, -1.8633333333333333
0.14, 41.582089276000005, 335.26541259, -279.59060967666665, -3.4600000000000004
0.15000000000000002, 44.5776452475, 335.26541259, -278.68850595, -5.260000000000001
0.16, 47.5747101855, 335.26541259, -277.7246663533333, -7.253333333333333
0.17, 50.576423153, 335.26541259, -276.69636554333334, -9.486666666666666
0.18000000000000002, 53.5819849055, 335.26541259, -275.6063273766667, -11.956666666666665
0.19, 56.587426375, 335.26541259, -274.45446187, -14.683333333333332
0.2, 59.59450071700001, 335.26541259, -273.23900213999997, -17.703333333333333
0.21000000000000002, 62.60434112400001, 335.26541259, -271.96052418, -21.046666666666667
0.22, 65.61805731950001, 335.26541259, -270.61813462000003, -24.689999999999998
0.23, 68.61778167499999, 335.26541259, -269.1867299333333, -28.01
0.24000000000000002, 71.630146272, 335.26541259, -267.72116120666664, -32.53333333333333
0.25, 74.642089988, 335.26541259, -266.19289914, -37.54
0.26, 77.65465929300001, 335.26541259, -264.6019054033333, -43.07333333333333
0.27, 80.66825731750001, 335.26541259, -262.94758786000006, -49.21
0.28, 83.68220219550001, 335.26541259, -261.2306878466667, -55.99
0.29000000000000004, 86.68537238350001, 335.26541259, -259.46309255, -63.803333333333335
0.3, 89.69250717850001, 335.26541259, -257.61799283, -71.87666666666667
0.31, 92.69347808200001, 335.26541259, -255.70422285000004, -80.39
0.32, 95.6572724395, 335.26541259, -253.73572554999998, -89.75666666666666
0.33, 98.57417498500001, 335.26541259, -251.70491600666665, -99.46666666666665
0.34, 101.4190131775, 335.26541259, -249.61313123666665, -109.29
0.35000000000000003, 104.18069246549999, 335.26541259, -247.46205636333335, -119.23666666666668
0.36000000000000004, 106.84265616550002, 335.26541259, -245.25438100333335, -128.78333333333333
0.37, 109.41259953499998, 335.26541259, -242.99151083333334, -138.29999999999998
0.38, 111.89773312749999, 335.26541259, -240.67524686000002, -147.83666666666667
0.39, 114.310542037, 335.26541259, -238.30776921666666, -157.73999999999998
0.4, 116.65507944000001, 335.26541259, -235.89158845333336, -168.1
0.41000000000000003, 118.92607822800001, 335.26541259, -233.42644307333333, -179.15333333333334
0.42000000000000004, 121.10686745650001, 335.26541259, -230.91430889333333, -190.72
0.43, 123.1679641025, 335.26541259, -228.35761501, -202.80666666666664
0.44, 125.0635764265, 335.26541259, -225.75963034999998, -215.27666666666664
0.45, 126.70690127550002, 335.26541259, -223.12406760666667, -227.90666666666667
0.46, 127.89875227600001, 335.26541259, -220.45994924000001, -240.01333333333332
0.47000000000000003, 128.0203052995, 335.26541259, -217.7805142666667, -250.72
0.48000000000000004, 124.922440564, 335.26541259, -215.12452948666666, -256.8666666666666
0.49, 117.13832713350001, 335.26541259, -212.58738602666668, -256.06666666666666
0.5, 109.83330726100002, 335.26541259, -210.21504912999998, -255.75666666666666
0.51, 97.4432393915, 335.26541259, -208.02055428666665, -253.93666666666664

