#Strain	Work Hardening Rate
0.01	137.78333540000006
0.015	137.84524965000003
0.02	137.97077596666662
0.03	138.072988375
0.04	138.11560622500002
0.05	137.99428907499998
0.06	137.89477389999993
0.07	137.52710335000003
0.08	136.90684957500002
0.09000000000000001	136.270658125
0.1	135.41735227499998
0.11	134.425744575
0.12000000000000001	133.331083025
0.13	132.13332097500012
0.13999999999999999	130.8024950500001
0.15	129.2976179499999
0.16	127.67047050000008
0.16999999999999998	127.0707275750001
0.18	125.45350075000002
0.19	121.76542167499994
0.19999999999999998	120.54690987500015
0.21	119.44590152499995
0.22	116.25675790000015
0.22999999999999998	114.63595152500018
0.24	111.89602439999992
0.25	108.77313114999961
0.26	106.82637337499966
0.27	104.11915077499988
0.28	102.36814682499995
0.29000000000000004	98.57917762499993
0.30000000000000004	94.74301682499996
0.31	93.55035030000049
0.32	88.79405477500013
0.33	80.36230374999988
0.34	74.10787035000006
0.35000000000000003	77.81923377499986
0.36000000000000004	84.3469147249997
0.37000000000000005	83.18897007500021
0.38	78.9148824000003
0.39	77.01462332500022
0.4	84.31346089999991
0.41000000000000003	81.6336090749995
0.42000000000000004	70.7194836749998
0.43000000000000005	97.61089210000034
0.44	221.33235860000056
0.45	201.39036607499978
0.46	63.37166365000003
0.47000000000000003	37.99127089999988
0.48000000000000004	121.02404272499984
0.49000000000000005	231.48496122500086
0.5	256.00476315000174
